"","SRR36750771","SRR36750772","SRR36750775","SRR36750776","SRR36750778","SRR36750779","SRR36750780","SRR36750781","SRR36750783","SRR36750784"
"ENSG00000288720",2.14073053246117,7.65956259000617,7.9332345127764,9.50533357046399,13.0515738784327,7.13998808907989,5.66199044237624,4.0298406756906,2.60358761618206,0
"ENSG00000157014",800.633219140478,572.278747796175,561.673003504569,795.596419847836,472.303829725783,468.179218983952,491.649503413003,472.498819224723,499.888822306955,934.249113145238
"ENSG00000184100",22.4776705908423,18.6017948614435,14.2798221229975,10.4558669275104,14.6830206132368,15.2999744765998,18.8733014745875,12.0895220270718,7.81076284854618,0
"ENSG00000273454",1.07036526623059,1.09422322714374,0,4.75266678523199,0,1.01999829843998,3.77466029491749,1.00746016892265,2.60358761618206,0
"ENSG00000176040",1.07036526623059,0,3.17329380511056,6.65373349932479,2.44717010220613,2.03999659687997,0,10.0746016892265,3.47145015490941,11.5161678045638
"ENSG00000224080",19.2665747921505,13.1306787257249,72.9857575175428,18.0601337838816,13.8672972458347,21.4199642672397,36.8029378754456,42.3133270947513,83.3148037178259,8.63712585342285
"ENSG00000271993",0,5.47111613571869,15.0731455742752,19.9612004979744,8.97295704142248,14.2799761781598,16.9859713271287,10.0746016892265,36.4502266265488,17.2742517068457
"ENSG00000230409",155.202963603435,82.0667420357804,76.952374773931,34.2192008536704,39.9704450027002,98.9398349486784,44.3522584652805,19.1417432095304,51.2038897849138,35.9880243892619
"ENSG00000168811",57.7997243764516,15.3191251800123,49.9793774304913,4.75266678523199,56.284912350741,8.15998638751987,8.49298566356436,11.0820618581492,6.94290030981882,1.43952097557048
"ENSG00000173950",146.64004147359,579.938310386181,280.043178301007,211.018405264301,123.989951845111,88.7398519642786,160.423062533993,136.007122804558,120.632892883102,132.435929752484
"ENSG00000233303",0,0,0,3.8021334281856,0,0,1.88733014745875,14.1044423649171,1.73572507745471,0
"ENSG00000287005",0,16.4133484071561,9.51988141533167,6.65373349932479,9.78868040882453,1.01999829843998,0.943665073729373,4.0298406756906,1.73572507745471,2.87904195114095
"ENSG00000229325",5.35182633115293,2.18844645428748,0.79332345127764,0,3.26289346960818,5.09999149219992,2.83099522118812,1.00746016892265,0,0
