"Gene_ID","log2FC","p_value","adjusted_p_value","Regulation","Gene_Symbol","Gene_Name"
"ENSG00000163636",0.51803641495164,0.240975449324429,0.670664043513384,"NS","PSMD6","proteasome 26S subunit, non-ATPase 6"
"ENSG00000163681",0.702336434873923,0.197777025415749,0.631755772355353,"NS","SLMAP","sarcolemma associated protein"
"ENSG00000119227",-1.20260343954642,0.28362444568109,0.701784232071341,"NS","PIGZ","phosphatidylinositol glycan anchor biosynthesis class Z (Gwada blood group)"
"ENSG00000144655",0.794757851593466,0.419959477361789,0.787563758122574,"NS","CSRNP1","cysteine and serine rich nuclear protein 1"
"ENSG00000154743",-0.308595820558831,0.593219693012481,0.872948302790068,"NS","TSEN2","tRNA splicing endonuclease subunit 2"
"ENSG00000153558",1.13977329517557,0.376224062114331,0.763099381265488,"NS","FBXL2","F-box and leucine rich repeat protein 2"
"ENSG00000163512",1.09227308463499,0.0460787153313231,0.420600515637055,"NS","AZI2","5-azacytidine induced 2"
"ENSG00000138495",-1.24945026760059,0.0473574986049108,0.422790507845194,"NS","COX17","cytochrome c oxidase copper chaperone COX17"
"ENSG00000163935",0.395034239798443,0.473102745777778,0.814004398657847,"NS","SFMBT1","Scm like with four mbt domains 1"
"ENSG00000163719",-0.720236132374694,0.146691394760709,0.581264299239641,"NS","MTMR14","myotubularin related protein 14"
"ENSG00000163536",1.9049241281328,0.0182947745949885,0.322609409135226,"NS","SERPINI1","serpin family I member 1"
"ENSG00000138468",0.369531165979775,0.672563516910614,0.906529404837931,"NS","SENP7","SUMO specific peptidase 7"
"ENSG00000114450",-0.386001895614314,0.469822636004437,0.812806858316538,"NS","GNB4","G protein subunit beta 4"
"ENSG00000114767",-0.965077355479891,0.227413713357319,0.659300638206434,"NS","RRP9","ribosomal RNA processing 9, U3 small nucleolar RNA binding protein"
"ENSG00000196639",0.138573254626473,0.876560384306328,0.971351617371307,"NS","HRH1","histamine receptor H1"
"ENSG00000182983",0.403553875776259,0.615732031715958,0.882130897656094,"NS","ZNF662","zinc finger protein 662"
"ENSG00000160801",-2.57872807560991,0.123197488212781,0.555289027061471,"NS","PTH1R","parathyroid hormone 1 receptor"
"ENSG00000010318",0.205588844190337,0.729570375309634,0.924164035442038,"NS","PHF7","PHD finger protein 7"
"ENSG00000206561",0.68881622764439,0.356997616112588,0.751227839854591,"NS","COLQ","collagen like tail subunit of asymmetric acetylcholinesterase"
"ENSG00000153767",0.941980981833206,0.0732813014893978,0.475711228803784,"NS","GTF2E1","general transcription factor IIE subunit 1"
"ENSG00000070476",0.206643040113028,0.61383951165802,0.880828181542375,"NS","ZXDC","ZXD family zinc finger C"
"ENSG00000181722",-1.15236601545258,0.11212393679385,0.53873018565229,"NS","ZBTB20","zinc finger and BTB domain containing 20"
"ENSG00000173905",1.65282085024701,0.063660421764702,0.458169349662667,"NS","GOLIM4","golgi integral membrane protein 4"
"ENSG00000225697",-0.79381784615566,0.309719158657308,0.719608580701079,"NS","SLC26A6","solute carrier family 26 member 6"
