"Gene_ID","log2FC","p_value","adjusted_p_value","Regulation","Gene_Symbol","Gene_Name"
"ENSG00000269720",2.34392387295314,0.25696630395826,1,"NS","CCDC194","coiled-coil domain containing 194"
"ENSG00000099338",-1.82322051095763,0.0235617423203645,1,"NS","CATSPERG","catsper channel auxiliary subunit gamma"
"ENSG00000125740",1.39490371653186,0.268753211894234,1,"NS","FOSB","FosB proto-oncogene, AP-1 transcription factor subunit"
"ENSG00000288899",0.256345175205707,0.860162968125655,1,"NS",NA,NA
"ENSG00000293107",-0.29203013314606,0.656222156202273,1,"NS",NA,NA
"ENSG00000293234",-1.87628563264128,0.170109996451178,1,"NS",NA,NA
"ENSG00000244482",-0.676414652745789,0.524322452873968,1,"NS","LILRA6","leukocyte immunoglobulin like receptor A6"
"ENSG00000141858",0.269661994825748,0.690238579783684,1,"NS","SAMD1","sterile alpha motif domain containing 1"
"ENSG00000293143",1.19630617430705,0.286586748641844,1,"NS",NA,NA
"ENSG00000171777",-0.47670792701002,0.599025940837422,1,"NS","RASGRP4","RAS guanyl releasing protein 4"
"ENSG00000196218",-0.849424337615187,0.458321437583198,1,"NS","RYR1","ryanodine receptor 1"
"ENSG00000104833",-0.885791198834335,0.582369973694667,1,"NS","TUBB4A","tubulin beta 4A class IVa"
"ENSG00000127528",-0.419639168224519,0.685541425742257,1,"NS","KLF2","KLF transcription factor 2"
"ENSG00000280332",-0.40541937714819,0.503738216879456,1,"NS",NA,NA
"ENSG00000223573",-1.2331070824104,0.255275653556543,1,"NS","TINCR","TINCR ubiquitin domain containing"
"ENSG00000269148",0.362983147396986,0.716421743595904,1,"NS",NA,NA
"ENSG00000178093",-0.253248657509322,0.666139355195592,1,"NS","TSSK6","testis specific serine kinase 6"
"ENSG00000258674",-0.849354422411448,0.394906399691999,1,"NS",NA,NA
"ENSG00000167604",0.31492684437291,0.706663296322375,1,"NS","NFKBID","NFKB inhibitor delta"
"ENSG00000267767",0.339864304521564,0.788916391141308,1,"NS","LINC01801","long intergenic non-protein coding RNA 1801"
"ENSG00000205790",0.00886224918848458,0.990757153947022,1,"NS","DPP9-AS1","DPP9 antisense RNA 1"
"ENSG00000274425",-2.39138821337706,0.104010037852426,1,"NS",NA,NA
"ENSG00000197044",-0.0627020679560573,0.927701434166652,1,"NS","ZNF441","zinc finger protein 441"
"ENSG00000171295",-0.412360500049166,0.447416697715284,1,"NS","ZNF440","zinc finger protein 440"
"ENSG00000267565",0.0376737604434402,0.968781041231706,1,"NS",NA,NA
"ENSG00000266904",-0.155382571838203,0.857683857424032,1,"NS",NA,NA
"ENSG00000081665",-0.478667644519355,0.436740562394256,1,"NS","ZNF506","zinc finger protein 506"
"ENSG00000229676",0.400681344449717,0.836456840223925,1,"NS","ZNF492","zinc finger protein 492"
"ENSG00000261770",0.33962018791914,0.71506386630384,1,"NS",NA,NA
"ENSG00000281468",0.353000217867371,0.705071538683535,1,"NS",NA,NA
"ENSG00000121297",0.0404895912274726,0.964738386155855,1,"NS","TSHZ3","teashirt zinc finger homeobox 3"
"ENSG00000126262",0.774660929161115,0.538779356184293,1,"NS","FFAR2","free fatty acid receptor 2"
"ENSG00000267041",-0.46640629998957,0.405413603548188,1,"NS","ZNF850","zinc finger protein 850"
"ENSG00000267254",0.202367464118087,0.809203949456763,1,"NS","ZNF790-AS1","ZNF790 antisense RNA 1"
"ENSG00000237017",-0.752075453549564,0.404527360667073,1,"NS",NA,NA
"ENSG00000268895",-1.38169007897247,0.159910164730986,1,"NS","A1BG-AS1","A1BG antisense RNA 1"
"ENSG00000269054",0.288372959902928,0.743824122473205,1,"NS",NA,NA
"ENSG00000132002",0.368081040701405,0.6969500509007,1,"NS","DNAJB1","DnaJ heat shock protein family (Hsp40) member B1"
"ENSG00000269378",0.0950777699790542,0.93055863438522,1,"NS",NA,NA
"ENSG00000205784",-0.65838884620696,0.71553771009282,1,"NS","ARRDC5","arrestin domain containing 5"
"ENSG00000105402",0.309405853771269,0.363413392888196,1,"NS","NAPA","NSF attachment protein alpha"
"ENSG00000279861",-0.114086166697588,0.849232377742446,1,"NS",NA,NA
"ENSG00000079435",0.189117308535002,0.773227786502728,1,"NS","LIPE","lipase E, hormone sensitive type"
"ENSG00000182141",-0.25273049513285,0.692668998923003,1,"NS","ZNF708","zinc finger protein 708"
"ENSG00000205209",0.813910295470493,0.245080073476927,1,"NS","SCGB2B2","secretoglobin family 2B member 2"
"ENSG00000271032",0.339199170628127,0.641852214047233,1,"NS",NA,NA
"ENSG00000095932",0.419372665447537,0.648346597127238,1,"NS","SMIM24","small integral membrane protein 24"
"ENSG00000284638",1.38824719575103,0.204730188344528,1,"NS","SMIM44","small integral membrane protein 44"
"ENSG00000269318",-0.686495581403724,0.5387771315704,1,"NS",NA,NA
"ENSG00000267980",-0.00289730796263849,0.997408858200622,1,"NS",NA,NA
"ENSG00000267769",-0.270010627815307,0.759972585606238,1,"NS",NA,NA
"ENSG00000267296",-0.35914718421875,0.763954360902849,1,"NS","CEBPA-DT","CEBPA divergent transcript"
"ENSG00000267698",-0.239465150633195,0.800531757656083,1,"NS","LOC101927572","uncharacterized LOC101927572"
